Project,SOW Pole,OneMap Pole,Match Type,Confidence,Distance (m),Verification Status
"louissep15","LAW.P.D632","LAW.P.D632","numeric_suffix",95%,,
"louissep15","LAW.P.D633","LAW.P.D633","numeric_suffix",95%,,
"louissep15","LAW.P.D634","LAW.P.D634","numeric_suffix",95%,,
"louissep15","LAW.P.D635","LAW.P.D635","numeric_suffix",95%,,
"louissep15","LAW.P.D636","LAW.P.D636","numeric_suffix",95%,,
"louissep15","LAW.P.D637","LAW.P.D637","numeric_suffix",95%,,
"louissep15","LAW.P.D638","LAW.P.D638","numeric_suffix",95%,,
"louissep15","LAW.P.D639","LAW.P.D639","numeric_suffix",95%,,
"louissep15","LAW.P.D640","LAW.P.D640","numeric_suffix",95%,,
"louissep15","LAW.P.D641","LAW.P.D641","numeric_suffix",95%,,
"louissep15","LAW.P.D642","LAW.P.D642","numeric_suffix",95%,,
"louissep15","LAW.P.D643","LAW.P.D643","numeric_suffix",95%,,
"louissep15","LAW.P.D644","LAW.P.D644","numeric_suffix",95%,,
"louissep15","LAW.P.D645","LAW.P.D645","numeric_suffix",95%,,
"louissep15","LAW.P.D646","LAW.P.D646","numeric_suffix",95%,,
"louissep15","LAW.P.D647","LAW.P.D647","numeric_suffix",95%,,
"louissep15","LAW.P.D648","LAW.P.D648","numeric_suffix",95%,,
"louissep15","LAW.P.D649","LAW.P.D649","numeric_suffix",95%,,
"louissep15","LAW.P.D650","LAW.P.D650","numeric_suffix",95%,,
"louissep15","LAW.P.D651","LAW.P.D651","numeric_suffix",95%,,
"louissep15","LAW.P.D652","LAW.P.D652","numeric_suffix",95%,,
"louissep15","LAW.P.D653","LAW.P.D653","numeric_suffix",95%,,
"louissep15","LAW.P.D654","LAW.P.D654","numeric_suffix",95%,,
"louissep15","LAW.P.D655","LAW.P.D655","numeric_suffix",95%,,
"louissep15","LAW.P.D656","LAW.P.D656","numeric_suffix",95%,,
"louissep15","LAW.P.D657","LAW.P.D657","numeric_suffix",95%,,
"louissep15","LAW.P.D658","LAW.P.D658","numeric_suffix",95%,,
"louissep15","LAW.P.D659","LAW.P.D659","numeric_suffix",95%,,
"louissep15","LAW.P.D660","LAW.P.D660","numeric_suffix",95%,,
"louissep15","LAW.P.D661","LAW.P.D661","numeric_suffix",95%,,
"louissep15","LAW.P.D662","LAW.P.D662","numeric_suffix",95%,,
"louissep15","LAW.P.D663","LAW.P.D663","numeric_suffix",95%,,
"louissep15","LAW.P.D664","LAW.P.D664","numeric_suffix",95%,,
"louissep15","LAW.P.D665","LAW.P.D665","numeric_suffix",95%,,
"louissep15","LAW.P.D666","LAW.P.D666","numeric_suffix",95%,,
"louissep15","LAW.P.D667","LAW.P.D667","numeric_suffix",95%,,
"louissep15","LAW.P.D668","LAW.P.D668","numeric_suffix",95%,,
"louissep15","LAW.P.D669","LAW.P.D669","numeric_suffix",95%,,
"louissep15","LAW.P.D670","LAW.P.D670","numeric_suffix",95%,,
"louissep15","LAW.P.D671","LAW.P.D671","numeric_suffix",95%,,
"louissep15","LAW.P.D672","LAW.P.D672","numeric_suffix",95%,,
"louissep15","LAW.P.D673","LAW.P.D673","numeric_suffix",95%,,
"louissep15","LAW.P.D674","LAW.P.D674","numeric_suffix",95%,,
"louissep15","LAW.P.D675","LAW.P.D675","numeric_suffix",95%,,
"louissep15","LAW.P.D676","LAW.P.D676","numeric_suffix",95%,,
"louissep15","LAW.P.D677","LAW.P.D677","numeric_suffix",95%,,
"louissep15","LAW.P.D678","LAW.P.D678","numeric_suffix",95%,,
"louissep15","LAW.P.D679","LAW.P.D679","numeric_suffix",95%,,
"louissep15","LAW.P.D680","LAW.P.D680","numeric_suffix",95%,,
"louissep15","LAW.P.D681","LAW.P.D681","numeric_suffix",95%,,
"louissep15","LAW.P.D682","LAW.P.D682","numeric_suffix",95%,,
"louissep15","LAW.P.D683","LAW.P.D683","numeric_suffix",95%,,
"louissep15","LAW.P.D684","LAW.P.D684","numeric_suffix",95%,,
"louissep15","LAW.P.D685","LAW.P.D685","numeric_suffix",95%,,
"louissep15","LAW.P.D686","LAW.P.D686","numeric_suffix",95%,,
"louissep15","LAW.P.D687","LAW.P.D687","numeric_suffix",95%,,
"louissep15","LAW.P.D688","LAW.P.D688","numeric_suffix",95%,,
"louissep15","LAW.P.D690","LAW.P.D690","numeric_suffix",95%,,
"louissep15","LAW.P.D691","LAW.P.D691","numeric_suffix",95%,,
"louissep15","LAW.P.D692","LAW.P.D692","numeric_suffix",95%,,
"louissep15","LAW.P.D693","LAW.P.D693","numeric_suffix",95%,,
"louissep15","LAW.P.D694","LAW.P.D694","numeric_suffix",95%,,
"louissep15","LAW.P.D695","LAW.P.D695","numeric_suffix",95%,,
"louissep15","LAW.P.D696","LAW.P.D696","numeric_suffix",95%,,
"louissep15","LAW.P.D697","LAW.P.D697","numeric_suffix",95%,,
"louissep15","LAW.P.D698","LAW.P.D698","numeric_suffix",95%,,
"louissep15","LAW.P.D699","LAW.P.D699","numeric_suffix",95%,,
"louissep15","LAW.P.D700","LAW.P.D700","numeric_suffix",95%,,
"louissep15","LAW.P.D701","LAW.P.D701","numeric_suffix",95%,,
"louissep15","LAW.P.D702","LAW.P.D702","numeric_suffix",95%,,
"louissep15","LAW.P.D703","LAW.P.D703","numeric_suffix",95%,,
"louissep15","LAW.P.D704","LAW.P.D704","numeric_suffix",95%,,
"louissep15","LAW.P.D705","LAW.P.D705","numeric_suffix",95%,,
"louissep15","LAW.P.D706","LAW.P.D706","numeric_suffix",95%,,
"louissep15","LAW.P.D707","LAW.P.D707","numeric_suffix",95%,,
"louissep15","LAW.P.D708","LAW.P.D708","numeric_suffix",95%,,
"louissep15","LAW.P.D709","LAW.P.D709","numeric_suffix",95%,,
"louissep15","LAW.P.D710","LAW.P.D710","numeric_suffix",95%,,
"louissep15","LAW.P.D711","LAW.P.D711","numeric_suffix",95%,,
"louissep15","LAW.P.D712","LAW.P.D712","numeric_suffix",95%,,
"louissep15","LAW.P.D713","LAW.P.D713","numeric_suffix",95%,,
"louissep15","LAW.P.D714","LAW.P.D714","numeric_suffix",95%,,
"louissep15","LAW.P.D715","LAW.P.D715","numeric_suffix",95%,,
"louissep15","LAW.P.D716","LAW.P.D716","numeric_suffix",95%,,
"louissep15","LAW.P.D717","LAW.P.D717","numeric_suffix",95%,,
"louissep15","LAW.P.D718","LAW.P.D718","numeric_suffix",95%,,
"louissep15","LAW.P.D719","LAW.P.D719","numeric_suffix",95%,,
"louissep15","LAW.P.D720","LAW.P.D720","numeric_suffix",95%,,
"louissep15","LAW.P.D721","LAW.P.D721","numeric_suffix",95%,,
"louissep15","LAW.P.D722","LAW.P.D722","numeric_suffix",95%,,
"louissep15","LAW.P.D723","LAW.P.D723","numeric_suffix",95%,,
"louissep15","LAW.P.D724","LAW.P.D724","numeric_suffix",95%,,
"louissep15","LAW.P.D725","LAW.P.D725","numeric_suffix",95%,,
"louissep15","LAW.P.D726","LAW.P.D726","numeric_suffix",95%,,
"louissep15","LAW.P.D727","LAW.P.D727","numeric_suffix",95%,,
"louissep15","LAW.P.D728","LAW.P.D728","numeric_suffix",95%,,
"louissep15","LAW.P.D729","LAW.P.D729","numeric_suffix",95%,,
"louissep15","LAW.P.D730","LAW.P.D730","numeric_suffix",95%,,
"louissep15","LAW.P.D731","LAW.P.D731","numeric_suffix",95%,,
"louissep15","LAW.P.D732","LAW.P.D732","numeric_suffix",95%,,
"louissep15","LAW.P.D733","LAW.P.D733","numeric_suffix",95%,,
"louissep15","LAW.P.D734","LAW.P.D734","numeric_suffix",95%,,
"louissep15","LAW.P.D735","LAW.P.D735","numeric_suffix",95%,,
"louissep15","LAW.P.D736","LAW.P.D736","numeric_suffix",95%,,
"louissep15","LAW.P.D737","LAW.P.D737","numeric_suffix",95%,,
"louissep15","LAW.P.D738","LAW.P.D738","numeric_suffix",95%,,
"louissep15","LAW.P.D739","LAW.P.D739","numeric_suffix",95%,,
"louissep15","LAW.P.D740","LAW.P.D740","numeric_suffix",95%,,
"louissep15","LAW.P.D741","LAW.P.D741","numeric_suffix",95%,,
"louissep15","LAW.P.D742","LAW.P.D742","numeric_suffix",95%,,
"louissep15","LAW.P.D744","LAW.P.D744","numeric_suffix",95%,,
"louissep15","LAW.P.D745","LAW.P.D745","numeric_suffix",95%,,
"louissep15","LAW.P.D746","LAW.P.D746","numeric_suffix",95%,,
"louissep15","LAW.P.D747","LAW.P.D747","numeric_suffix",95%,,
"louissep15","LAW.P.D748","LAW.P.D748","numeric_suffix",95%,,
"louissep15","LAW.P.D749","LAW.P.D749","numeric_suffix",95%,,
"louissep15","LAW.P.D750","LAW.P.D750","numeric_suffix",95%,,
"louissep15","LAW.P.D751","LAW.P.D751","numeric_suffix",95%,,
"louissep15","LAW.P.D752","LAW.P.D752","numeric_suffix",95%,,
"louissep15","LAW.P.D753","LAW.P.D753","numeric_suffix",95%,,
"louissep15","LAW.P.D754","LAW.P.D754","numeric_suffix",95%,,
"louissep15","LAW.P.D755","LAW.P.D755","numeric_suffix",95%,,
"louissep15","LAW.P.D756","LAW.P.D756","numeric_suffix",95%,,
"louissep15","LAW.P.D757","LAW.P.D757","numeric_suffix",95%,,
"louissep15","LAW.P.D758","LAW.P.D758","numeric_suffix",95%,,
"louissep15","LAW.P.D759","LAW.P.D759","numeric_suffix",95%,,
"louissep15","LAW.P.D760","LAW.P.D760","numeric_suffix",95%,,
"louissep15","LAW.P.D761","LAW.P.D761","numeric_suffix",95%,,
"louissep15","LAW.P.D762","LAW.P.D762","numeric_suffix",95%,,
"louissep15","LAW.P.D763","LAW.P.D763","numeric_suffix",95%,,
"louissep15","LAW.P.D764","LAW.P.D764","numeric_suffix",95%,,
"louissep15","LAW.P.D765","LAW.P.D765","numeric_suffix",95%,,
"louissep15","LAW.P.D766","LAW.P.D766","numeric_suffix",95%,,
"louissep15","LAW.P.D767","LAW.P.D767","numeric_suffix",95%,,
"louissep15","LAW.P.D768","LAW.P.D768","numeric_suffix",95%,,
"louissep15","LAW.P.D769","LAW.P.D769","numeric_suffix",95%,,
"louissep15","LAW.P.D770","LAW.P.D770","numeric_suffix",95%,,
"louissep15","LAW.P.D771","LAW.P.D771","numeric_suffix",95%,,
"louissep15","LAW.P.D772","LAW.P.D772","numeric_suffix",95%,,
"louissep15","LAW.P.D773","LAW.P.D773","numeric_suffix",95%,,
"louissep15","LAW.P.D774","LAW.P.D774","numeric_suffix",95%,,
"louissep15","LAW.P.D775","LAW.P.D775","numeric_suffix",95%,,
"louissep15","LAW.P.D776","LAW.P.D776","numeric_suffix",95%,,
"louissep15","LAW.P.D777","LAW.P.D777","numeric_suffix",95%,,
"louissep15","LAW.P.D778","LAW.P.D778","numeric_suffix",95%,,
"louissep15","LAW.P.D779","LAW.P.D779","numeric_suffix",95%,,
"louissep15","LAW.P.D780","LAW.P.D780","numeric_suffix",95%,,
"louissep15","LAW.P.D781","LAW.P.D781","numeric_suffix",95%,,
"louissep15","LAW.P.D782","LAW.P.D782","numeric_suffix",95%,,
"louissep15","LAW.P.D783","LAW.P.D783","numeric_suffix",95%,,
"louissep15","LAW.P.D784","LAW.P.D784","numeric_suffix",95%,,
"louissep15","LAW.P.D785","LAW.P.D785","numeric_suffix",95%,,
"louissep15","LAW.P.D786","LAW.P.D786","numeric_suffix",95%,,
"louissep15","LAW.P.D787","LAW.P.D787","numeric_suffix",95%,,
"louissep15","LAW.P.D788","LAW.P.D788","numeric_suffix",95%,,
"louissep15","LAW.P.D789","LAW.P.D789","numeric_suffix",95%,,
"louissep15","LAW.P.D790","LAW.P.D790","numeric_suffix",95%,,
"louissep15","LAW.P.D791","LAW.P.D791","numeric_suffix",95%,,
"louissep15","LAW.P.D792","LAW.P.D792","numeric_suffix",95%,,
"louissep15","LAW.P.D793","LAW.P.D793","numeric_suffix",95%,,
"louissep15","LAW.P.D794","LAW.P.D794","numeric_suffix",95%,,
"louissep15","LAW.P.D795","LAW.P.D795","numeric_suffix",95%,,
"louissep15","LAW.P.D796","LAW.P.D796","numeric_suffix",95%,,
"louissep15","LAW.P.D797","LAW.P.D797","numeric_suffix",95%,,
"louissep15","LAW.P.D798","LAW.P.D798","numeric_suffix",95%,,
"louissep15","LAW.P.D799","LAW.P.D799","numeric_suffix",95%,,
"louissep15","LAW.P.D800","LAW.P.D800","numeric_suffix",95%,,
"louissep15","LAW.P.D801","LAW.P.D801","numeric_suffix",95%,,
"louissep15","LAW.P.D802","LAW.P.D802","numeric_suffix",95%,,
"louissep15","LAW.P.D803","LAW.P.D803","numeric_suffix",95%,,
"louissep15","LAW.P.D804","LAW.P.D804","numeric_suffix",95%,,
"louissep15","LAW.P.D805","LAW.P.D805","numeric_suffix",95%,,
"louissep15","LAW.P.D806","LAW.P.D806","numeric_suffix",95%,,
"louissep15","LAW.P.D807","LAW.P.D807","numeric_suffix",95%,,
"louissep15","LAW.P.D808","LAW.P.D808","numeric_suffix",95%,,
"louissep15","LAW.P.D809","LAW.P.D809","numeric_suffix",95%,,
"louissep15","LAW.P.D810","LAW.P.D810","numeric_suffix",95%,,
"louissep15","LAW.P.D811","LAW.P.D811","numeric_suffix",95%,,
"louissep15","LAW.P.D812","LAW.P.D812","numeric_suffix",95%,,
"louissep15","LAW.P.D813","LAW.P.D813","numeric_suffix",95%,,
"louissep15","LAW.P.D814","LAW.P.D814","numeric_suffix",95%,,
"louissep15","LAW.P.D815","LAW.P.D815","numeric_suffix",95%,,
"louissep15","LAW.P.D816","LAW.P.D816","numeric_suffix",95%,,
"louissep15","LAW.P.D817","LAW.P.D817","numeric_suffix",95%,,
"louissep15","LAW.P.D818","LAW.P.D818","numeric_suffix",95%,,
"louissep15","LAW.P.D819","LAW.P.D819","numeric_suffix",95%,,
"louissep15","LAW.P.D820","LAW.P.D820","numeric_suffix",95%,,
"louissep15","LAW.P.D821","LAW.P.D821","numeric_suffix",95%,,
"louissep15","LAW.P.D822","LAW.P.D822","numeric_suffix",95%,,
"louissep15","LAW.P.D823","LAW.P.D823","numeric_suffix",95%,,
"louissep15","LAW.P.D824","LAW.P.D824","numeric_suffix",95%,,
"louissep15","LAW.P.D825","LAW.P.D825","numeric_suffix",95%,,
"louissep15","LAW.P.D826","LAW.P.D826","numeric_suffix",95%,,
"louissep15","LAW.P.D827","LAW.P.D827","numeric_suffix",95%,,
"louissep15","LAW.P.D828","LAW.P.D828","numeric_suffix",95%,,
"louissep15","LAW.P.D829","LAW.P.D829","numeric_suffix",95%,,
"louissep15","LAW.P.D830","LAW.P.D830","numeric_suffix",95%,,
"louissep15","LAW.P.D831","LAW.P.D831","numeric_suffix",95%,,
"louissep15","LAW.P.D832","LAW.P.D832","numeric_suffix",95%,,
"louissep15","LAW.P.D833","LAW.P.D833","numeric_suffix",95%,,
"louissep15","LAW.P.D834","LAW.P.D834","numeric_suffix",95%,,
"louissep15","LAW.P.D835","LAW.P.D835","numeric_suffix",95%,,
"louissep15","LAW.P.D836","LAW.P.D836","numeric_suffix",95%,,
"louissep15","LAW.P.D837","LAW.P.D837","numeric_suffix",95%,,
"louissep15","LAW.P.D838","LAW.P.D838","numeric_suffix",95%,,
"louissep15","LAW.P.D839","LAW.P.D839","numeric_suffix",95%,,
"louissep15","LAW.P.D840","LAW.P.D840","numeric_suffix",95%,,
"louissep15","LAW.P.D841","LAW.P.D841","numeric_suffix",95%,,
"louissep15","LAW.P.D842","LAW.P.D842","numeric_suffix",95%,,
"louissep15","LAW.P.D843","LAW.P.D843","numeric_suffix",95%,,
"louissep15","LAW.P.D844","LAW.P.D844","numeric_suffix",95%,,
"louissep15","LAW.P.D845","LAW.P.D845","numeric_suffix",95%,,
"louissep15","LAW.P.D846","LAW.P.D846","numeric_suffix",95%,,
"louissep15","LAW.P.D847","LAW.P.D847","numeric_suffix",95%,,
"louissep15","LAW.P.D848","LAW.P.D848","numeric_suffix",95%,,
"louissep15","LAW.P.D849","LAW.P.D849","numeric_suffix",95%,,
"louissep15","LAW.P.D850","LAW.P.D850","numeric_suffix",95%,,
"louissep15","LAW.P.D851","LAW.P.D851","numeric_suffix",95%,,
"louissep15","LAW.P.D852","LAW.P.D852","numeric_suffix",95%,,
"louissep15","LAW.P.D853","LAW.P.D853","numeric_suffix",95%,,
"louissep15","LAW.P.D854","LAW.P.D854","numeric_suffix",95%,,
"louissep15","LAW.P.D855","LAW.P.D855","numeric_suffix",95%,,
"louissep15","LAW.P.D856","LAW.P.D856","numeric_suffix",95%,,
"louissep15","LAW.P.D857","LAW.P.D857","numeric_suffix",95%,,
"louissep15","LAW.P.D858","LAW.P.D858","numeric_suffix",95%,,
"louissep15","LAW.P.D859","LAW.P.D859","numeric_suffix",95%,,
"louissep15","LAW.P.D860","LAW.P.D860","numeric_suffix",95%,,
"louissep15","LAW.P.D861","LAW.P.D861","numeric_suffix",95%,,
"louissep15","LAW.P.D862","LAW.P.D862","numeric_suffix",95%,,
"louissep15","LAW.P.D863","LAW.P.D863","numeric_suffix",95%,,
"louissep15","LAW.P.D864","LAW.P.D864","numeric_suffix",95%,,
"louissep15","LAW.P.D865","LAW.P.D865","numeric_suffix",95%,,
"louissep15","LAW.P.D866","LAW.P.D866","numeric_suffix",95%,,
"louissep15","LAW.P.D867","LAW.P.D867","numeric_suffix",95%,,
"louissep15","LAW.P.D868","LAW.P.D868","numeric_suffix",95%,,
"louissep15","LAW.P.D869","LAW.P.D869","numeric_suffix",95%,,
"louissep15","LAW.P.D870","LAW.P.D870","numeric_suffix",95%,,
"louissep15","LAW.P.D871","LAW.P.D871","numeric_suffix",95%,,
"louissep15","LAW.P.D872","LAW.P.D872","numeric_suffix",95%,,
"louissep15","LAW.P.D873","LAW.P.D873","numeric_suffix",95%,,
"louissep15","LAW.P.D874","LAW.P.D874","numeric_suffix",95%,,
"louissep15","LAW.P.D875","LAW.P.D875","numeric_suffix",95%,,
"louissep15","LAW.P.D876","LAW.P.D876","numeric_suffix",95%,,
"louissep15","LAW.P.D877","LAW.P.D877","numeric_suffix",95%,,
"louissep15","LAW.P.D878","LAW.P.D878","numeric_suffix",95%,,
"louissep15","LAW.P.D879","LAW.P.D879","numeric_suffix",95%,,
"louissep15","LAW.P.D880","LAW.P.D880","numeric_suffix",95%,,
"louissep15","LAW.P.D881","LAW.P.D881","numeric_suffix",95%,,
"louissep15","LAW.P.D882","LAW.P.D882","numeric_suffix",95%,,
"louissep15","LAW.P.D883","LAW.P.D883","numeric_suffix",95%,,
"louissep15","LAW.P.D884","LAW.P.D884","numeric_suffix",95%,,
"louissep15","LAW.P.D885","LAW.P.D885","numeric_suffix",95%,,
"louissep15","LAW.P.D886","LAW.P.D886","numeric_suffix",95%,,
"louissep15","LAW.P.D887","LAW.P.D887","numeric_suffix",95%,,
"louissep15","LAW.P.D888","LAW.P.D888","numeric_suffix",95%,,
"louissep15","LAW.P.D889","LAW.P.D889","numeric_suffix",95%,,
"louissep15","LAW.P.D890","LAW.P.D890","numeric_suffix",95%,,
"louissep15","LAW.P.D891","LAW.P.D891","numeric_suffix",95%,,
"louissep15","LAW.P.D892","LAW.P.D892","numeric_suffix",95%,,
"louissep15","LAW.P.D893","LAW.P.D893","numeric_suffix",95%,,
"louissep15","LAW.P.D894","LAW.P.D894","numeric_suffix",95%,,
"louissep15","LAW.P.D895","LAW.P.D895","numeric_suffix",95%,,
"louissep15","LAW.P.D896","LAW.P.D896","numeric_suffix",95%,,
"louissep15","LAW.P.D897","LAW.P.D897","numeric_suffix",95%,,
"louissep15","LAW.P.D898","LAW.P.D898","numeric_suffix",95%,,
"louissep15","LAW.P.D899","LAW.P.D899","numeric_suffix",95%,,
"louissep15","LAW.P.D900","LAW.P.D900","numeric_suffix",95%,,
"louissep15","LAW.P.D901","LAW.P.D901","numeric_suffix",95%,,
"louissep15","LAW.P.D902","LAW.P.D902","numeric_suffix",95%,,
"louissep15","LAW.P.D903","LAW.P.D903","numeric_suffix",95%,,
"louissep15","LAW.P.D904","LAW.P.D904","numeric_suffix",95%,,
"louissep15","LAW.P.D905","LAW.P.D905","numeric_suffix",95%,,
"louissep15","LAW.P.D906","LAW.P.D906","numeric_suffix",95%,,
"louissep15","LAW.P.D907","LAW.P.D907","numeric_suffix",95%,,
"louissep15","LAW.P.D908","LAW.P.D908","numeric_suffix",95%,,
"louissep15","LAW.P.D909","LAW.P.D909","numeric_suffix",95%,,
"louissep15","LAW.P.D910","LAW.P.D910","numeric_suffix",95%,,
"louissep15","LAW.P.D911","LAW.P.D911","numeric_suffix",95%,,
"louissep15","LAW.P.D912","LAW.P.D912","numeric_suffix",95%,,
"louissep15","LAW.P.D913","LAW.P.D913","numeric_suffix",95%,,
"louissep15","LAW.P.D914","LAW.P.D914","numeric_suffix",95%,,
"louissep15","LAW.P.D915","LAW.P.D915","numeric_suffix",95%,,
"louissep15","LAW.P.D916","LAW.P.D916","numeric_suffix",95%,,
"louissep15","LAW.P.D917","LAW.P.D917","numeric_suffix",95%,,
"louissep15","LAW.P.D918","LAW.P.D918","numeric_suffix",95%,,
"louissep15","LAW.P.D919","LAW.P.D919","numeric_suffix",95%,,
"louissep15","LAW.P.D920","LAW.P.D920","numeric_suffix",95%,,
"louissep15","LAW.P.D921","LAW.P.D921","numeric_suffix",95%,,
"louissep15","LAW.P.D922","LAW.P.D922","numeric_suffix",95%,,
"louissep15","LAW.P.D923","LAW.P.D923","numeric_suffix",95%,,
"louissep15","LAW.P.D924","LAW.P.D924","numeric_suffix",95%,,
"louissep15","LAW.P.D925","LAW.P.D925","numeric_suffix",95%,,
"louissep15","LAW.P.D926","LAW.P.D926","numeric_suffix",95%,,
"louissep15","LAW.P.D927","LAW.P.D927","numeric_suffix",95%,,
"louissep15","LAW.P.D928","LAW.P.D928","numeric_suffix",95%,,
"louissep15","LAW.P.D929","LAW.P.D929","numeric_suffix",95%,,
"louissep15","LAW.P.D930","LAW.P.D930","numeric_suffix",95%,,
"louissep15","LAW.P.D931","LAW.P.D931","numeric_suffix",95%,,
"louissep15","LAW.P.D932","LAW.P.D932","numeric_suffix",95%,,
"louissep15","LAW.P.D933","LAW.P.D933","numeric_suffix",95%,,
"louissep15","LAW.P.D934","LAW.P.D934","numeric_suffix",95%,,
"louissep15","LAW.P.D935","LAW.P.D935","numeric_suffix",95%,,
"louissep15","LAW.P.D936","LAW.P.D936","numeric_suffix",95%,,
"louissep15","LAW.P.D937","LAW.P.D937","numeric_suffix",95%,,
"louissep15","LAW.P.D938","LAW.P.D938","numeric_suffix",95%,,
"louissep15","LAW.P.D939","LAW.P.D939","numeric_suffix",95%,,
"louissep15","LAW.P.D940","LAW.P.D940","numeric_suffix",95%,,
"louissep15","LAW.P.D941","LAW.P.D941","numeric_suffix",95%,,
"louissep15","LAW.P.D942","LAW.P.D942","numeric_suffix",95%,,
"louissep15","LAW.P.D943","LAW.P.D943","numeric_suffix",95%,,
"louissep15","LAW.P.D944","LAW.P.D944","numeric_suffix",95%,,
"louissep15","LAW.P.D945","LAW.P.D945","numeric_suffix",95%,,
"louissep15","LAW.P.D946","LAW.P.D946","numeric_suffix",95%,,
"louissep15","LAW.P.D947","LAW.P.D947","numeric_suffix",95%,,
"louissep15","LAW.P.D948","LAW.P.D948","numeric_suffix",95%,,
"louissep15","LAW.P.D949","LAW.P.D949","numeric_suffix",95%,,
"louissep15","LAW.P.D950","LAW.P.D950","numeric_suffix",95%,,
"louissep15","LAW.P.D951","LAW.P.D951","numeric_suffix",95%,,
"louissep15","LAW.P.D952","LAW.P.D952","numeric_suffix",95%,,
"louissep15","LAW.P.D953","LAW.P.D953","numeric_suffix",95%,,
"louissep15","LAW.P.D954","LAW.P.D954","numeric_suffix",95%,,
"louissep15","LAW.P.D955","LAW.P.D955","numeric_suffix",95%,,
"louissep15","LAW.P.D956","LAW.P.D956","numeric_suffix",95%,,
"louissep15","LAW.P.D957","LAW.P.D957","numeric_suffix",95%,,
"louissep15","LAW.P.D958","LAW.P.D958","numeric_suffix",95%,,
"louissep15","LAW.P.D959","LAW.P.D959","numeric_suffix",95%,,
"louissep15","LAW.P.D960","LAW.P.D960","numeric_suffix",95%,,
"louissep15","LAW.P.D961","LAW.P.D961","numeric_suffix",95%,,
"louissep15","LAW.P.D962","LAW.P.D962","numeric_suffix",95%,,
"louissep15","LAW.P.D963","LAW.P.D963","numeric_suffix",95%,,
"louissep15","LAW.P.D964","LAW.P.D964","numeric_suffix",95%,,
"louissep15","LAW.P.D965","LAW.P.D965","numeric_suffix",95%,,
"louissep15","LAW.P.D966","LAW.P.D966","numeric_suffix",95%,,
"louissep15","LAW.P.D967","LAW.P.D967","numeric_suffix",95%,,
"louissep15","LAW.P.D968","LAW.P.D968","numeric_suffix",95%,,
"louissep15","LAW.P.D969","LAW.P.D969","numeric_suffix",95%,,
"louissep15","LAW.P.D970","LAW.P.D970","numeric_suffix",95%,,
"louissep15","LAW.P.D971","LAW.P.D971","numeric_suffix",95%,,
"louissep15","LAW.P.D972","LAW.P.D972","numeric_suffix",95%,,
"louissep15","LAW.P.D973","LAW.P.D973","numeric_suffix",95%,,
"louissep15","LAW.P.D974","LAW.P.D974","numeric_suffix",95%,,
"louissep15","LAW.P.D975","LAW.P.D975","numeric_suffix",95%,,
"louissep15","LAW.P.D977","LAW.P.D977","numeric_suffix",95%,,
"louissep15","LAW.P.D978","LAW.P.D978","numeric_suffix",95%,,
"louissep15","LAW.P.D979","LAW.P.D979","numeric_suffix",95%,,
"louissep15","LAW.P.D980","LAW.P.D980","numeric_suffix",95%,,
"louissep15","LAW.P.D981","LAW.P.D981","numeric_suffix",95%,,
"louissep15","LAW.P.D982","LAW.P.D982","numeric_suffix",95%,,
"louissep15","LAW.P.D983","LAW.P.D983","numeric_suffix",95%,,
